release,date,author,status,maturity,version,first,distribution,abstract
Devel-WatchVars-v1.0.4,2021-01-03T18:01:47,TOMC,cpan,released,v1.0.4,,Devel-WatchVars,"trace access to scalar variables"
Dist-Zilla-PluginBundle-Author-DOMM-0.907,2021-01-03T17:39:17,DOMM,backpan,released,0.907,,Dist-Zilla-PluginBundle-Author-DOMM,"Dist::Zilla config suiting my needs"
perl-ldap-0.68,2021-01-03T17:37:50,MARSCHAP,latest,released,0.68,,perl-ldap,"LDAP client library"
Web-Request-Role-AbsoluteUriFor-1.002,2021-01-03T17:14:49,DOMM,backpan,released,1.002,,Web-Request-Role-AbsoluteUriFor,"Construct an absolute URI honoring script_name"
Web-Request-Role-JWT-1.002,2021-01-03T17:08:12,DOMM,backpan,released,1.002,,Web-Request-Role-JWT,"Accessors for JSON Web Token (JWT) stored in psgix"
Plack-Middleware-StatsPerRequest-0.902,2021-01-03T17:04:02,DOMM,latest,released,0.902,,Plack-Middleware-StatsPerRequest,"Measure HTTP stats on each request"
Plack-App-ServiceStatus-0.904,2021-01-03T16:59:44,DOMM,latest,released,0.904,,Plack-App-ServiceStatus,"Check and report status of various services needed by your app"
Plack-Middleware-PrettyException-1.009,2021-01-03T16:51:57,DOMM,latest,released,1.009,,Plack-Middleware-PrettyException,"Capture exceptions and present them as HTML or JSON"
Plack-Middleware-Auth-JWT-0.905,2021-01-03T16:45:59,DOMM,latest,released,0.905,,Plack-Middleware-Auth-JWT,"Token-based Auth (aka Bearer Token) using JSON Web Tokens (JWT)"
Config-Model-TkUI-1.372,2021-01-03T16:44:33,DDUMONT,cpan,released,1.372,,Config-Model-TkUI,"a GUI to edit configuration data with Config::Model framework"
Net-Matrix-Webhook-0.901,2021-01-03T16:40:28,DOMM,latest,released,0.901,,Net-Matrix-Webhook,"A http->matrix webhook"
CtrlO-Crypt-XkcdPassword-1.009,2021-01-03T16:25:00,DOMM,backpan,released,1.009,,CtrlO-Crypt-XkcdPassword,"Yet another xkcd style password generator"
InfluxDB-LineProtocol-1.013,2021-01-03T16:03:15,DOMM,backpan,released,1.013,,InfluxDB-LineProtocol,"Write and read InfluxDB LineProtocol"
Bread-Runner-0.904,2021-01-03T15:51:36,DOMM,backpan,released,0.904,,Bread-Runner,"run ALL the apps via Bread::Board"
App-sdif-4.18.1,2021-01-03T14:29:56,UTASHIRO,cpan,released,4.18.1,,App-sdif,"sdif and family tools, cdif and watchdiff"
JSON-Create-0.29_02,2021-01-03T14:20:37,BKB,backpan,developer,0.29_02,,JSON-Create,"Create JSON"
Archive-BagIt-0.070,2021-01-03T13:20:29,ART,cpan,released,0.070,,Archive-BagIt,"An interface to make and verify bags according to the BagIt standard"
crazy-fast-media-scan-0.004,2021-01-03T12:01:57,ART,cpan,released,0.004,,crazy-fast-media-scan,"methods to identify files using random sampling"
crazy-fast-media-scan-0.003,2021-01-03T10:52:14,ART,cpan,released,0.003,,crazy-fast-media-scan,"methods to identify files using random sampling"
App-WHOGrowthReferenceUtils-0.002,2021-01-03T09:14:46,PERLANCAR,backpan,released,0.002,,App-WHOGrowthReferenceUtils,"Utilities related to WHO growth reference"
Image-PNG-Util-0.00_01,2021-01-03T06:15:28,BKB,backpan,developer,0.00_01,1,Image-PNG-Util,"manipulate the image data part of PNGs"
JSON-Create-0.29_01,2021-01-03T06:12:43,BKB,backpan,developer,0.29_01,,JSON-Create,"serialize data to JSON"
DateTime-Calendar-Christian-0.08_01,2021-01-03T05:59:53,WYANT,backpan,developer,0.08_01,,DateTime-Calendar-Christian,"Dates in the Christian (combined Julian/Gregorian) calendar"
DateTime-Calendar-Julian-0.102_01,2021-01-03T05:49:34,WYANT,backpan,developer,0.102_01,,DateTime-Calendar-Julian,"DateTime object in the Julian calendar"
JSON-Parse-0.58_01,2021-01-03T05:40:30,BKB,backpan,developer,0.58_01,,JSON-Parse,"Read JSON into a Perl variable"
Date-Holidays-AU-0.26,2021-01-03T05:27:36,DDICK,backpan,released,0.26,,Date-Holidays-AU,"Determine Australian Public Holidays"
CPANfile-Parse-PPI-0.03,2021-01-03T05:21:01,PERLSRVDE,cpan,released,0.03,,CPANfile-Parse-PPI,"Parse cpanfiles with PPI"
Dancer2-Template-Handlebars-0.4,2021-01-03T03:49:52,GEEKRUTH,backpan,released,0.4,,Dancer2-Template-Handlebars,"Dancer2 wrapper for Handlebars templating engine"
Neo4j-Client-0.43,2021-01-03T02:31:06,MAJENSEN,backpan,released,0.43,,Neo4j-Client,"Build and use the libneo4j-client library"
Nano-0.04,2021-01-03T00:59:47,AWNCORP,cpan,released,0.04,,Nano,"Minimalist Object Persistence"
App-streamfinder-0.002,2021-01-03T00:46:49,PERLANCAR,backpan,released,0.002,,App-streamfinder,"CLI for StreamFinder, a module to fetch actual raw streamable URLs from video & podcasts sites"
Module-List-More-Patch-Hide-0.001,2021-01-03T00:05:37,PERLANCAR,latest,released,0.001,1,Module-List-More-Patch-Hide,"Hide some modules from Module::List::More"
Bio-Gonzales-0.083,2021-01-02T23:10:48,JWB,latest,released,0.083,,Bio-Gonzales,"Speedy functions to manipulate biological data"
Treex-Core-2.20210102,2021-01-02T21:13:20,POPEL,latest,released,2.20210102,,Treex-Core,"interface to linguistic structures and processing units in Treex"
Zing-0.24,2021-01-02T20:53:41,AWNCORP,cpan,released,0.24,,Zing,"Multi-Process Management System"
Device-Chip-TSL256x-0.05,2021-01-02T17:50:16,PEVANS,cpan,released,0.05,,Device-Chip-TSL256x,"chip driver for TSL256x"
Device-Chip-MPL3115A2-0.08,2021-01-02T17:50:05,PEVANS,latest,released,0.08,,Device-Chip-MPL3115A2,"chip driver for a MPL3115A2"
Device-Chip-HTU21D-0.07,2021-01-02T17:49:53,PEVANS,latest,released,0.07,,Device-Chip-HTU21D,"chip driver for HTU21D"
Device-Chip-BME280-0.02,2021-01-02T17:49:42,PEVANS,latest,released,0.02,,Device-Chip-BME280,"chip driver for BME280"
JSON-Schema-Draft201909-0.020,2021-01-02T17:13:32,ETHER,backpan,released,0.020,,JSON-Schema-Draft201909,"Validate data against a schema"
Test-ExpectAndCheck-0.02,2021-01-02T17:09:23,PEVANS,latest,released,0.02,,Test-ExpectAndCheck,"expect/check-style unit testing with object methods"
Astro-UTDF-0.009_01,2021-01-02T14:21:27,WYANT,backpan,developer,0.009_01,,Astro-UTDF,"Represent Universal Tracking Data Format (UTDF) data"
Astro-SpaceTrack-0.142_01,2021-01-02T14:17:26,WYANT,backpan,developer,0.142_01,,Astro-SpaceTrack,"Download satellite orbital elements from Space Track"
Astro-SIMBAD-Client-0.042_01,2021-01-02T14:10:53,WYANT,backpan,developer,0.042_01,,Astro-SIMBAD-Client,"Fetch astronomical data from SIMBAD 4."
mb-0.17,2021-01-02T08:09:30,INA,cpan,released,0.17,,mb,"run Perl script in MBCS encoding (not only CJK ;-)"
List-Breakdown-0.23,2021-01-02T07:01:06,TEJR,cpan,released,0.23,,List-Breakdown,"Build sublist structures matching conditions"
AWS-Lambda-0.0.23,2021-01-02T02:22:01,SHOGO,cpan,released,0.0.23,,AWS-Lambda,"It's Perl support for AWS Lambda Custom Runtime."
App-streamfinder-0.001,2021-01-02T01:08:31,PERLANCAR,backpan,released,0.001,1,App-streamfinder,"CLI for StreamFinder, a module to fetch actual raw streamable URLs from video & podcasts sites"
Perinci-Object-0.311,2021-01-02T00:50:04,PERLANCAR,latest,released,0.311,,Perinci-Object,"Object-oriented interface for Rinci metadata"
Require-HookChain-0.003,2021-01-02T00:05:22,PERLANCAR,latest,released,0.003,,Require-HookChain,"Chainable require hook"
Math-DifferenceSet-Planar-0.009,2021-01-02T00:03:19,MHASCH,backpan,released,0.009,,Math-DifferenceSet-Planar,"object class for planar difference sets"
Device-Chip-0.16,2021-01-02T00:01:52,PEVANS,cpan,released,0.16,,Device-Chip,"an abstraction of a hardware chip IO driver"
Sah-Schemas-CPAN-0.012,2021-01-01T23:34:36,PERLANCAR,latest,released,0.012,,Sah-Schemas-CPAN,"Sah schemas related to CPAN"
Astro-Coord-ECI-VSOP87D-0.003_01,2021-01-01T21:33:18,WYANT,backpan,developer,0.003_01,,Astro-Coord-ECI-VSOP87D,"Implement the VSOP87D position model."
Power-Outlet-0.39,2021-01-01T21:30:48,MRDVT,cpan,released,0.39,,Power-Outlet,"Control and query network attached power switches"
Alien-liburing-0.005,2021-01-01T21:21:40,SIMCOP,latest,released,0.005,,Alien-liburing,"Alien wrapper for liburing"
Alien-liburing-0.004,2021-01-01T19:55:36,SIMCOP,cpan,released,0.004,,Alien-liburing,"Alien wrapper for liburing"
StreamFinder-1.38,2021-01-01T19:31:52,TURNERJW,backpan,released,1.38,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
GraphViz2-2.64,2021-01-01T19:26:16,ETJ,backpan,released,2.64,,GraphViz2,"A wrapper for AT&T's Graphviz"
Power-Outlet-0.38,2021-01-01T19:23:49,MRDVT,cpan,released,0.38,,Power-Outlet,"Control and query network attached power switches"
Dist-Iller-0.1411,2021-01-01T19:02:41,CSSON,latest,released,0.1411,,Dist-Iller,"A Dist::Zilla & Pod::Weaver preprocessor"
GraphViz2-2.63,2021-01-01T18:38:12,ETJ,backpan,released,2.63,,GraphViz2,"A wrapper for AT&T's Graphviz"
Web-Request-Role-Response-1.006,2021-01-01T17:55:01,DOMM,backpan,released,1.006,,Web-Request-Role-Response,"Generate various HTTP responses from a Web::Request"
Dist-Zilla-PluginBundle-Author-DOMM-0.906,2021-01-01T17:49:35,DOMM,backpan,released,0.906,1,Dist-Zilla-PluginBundle-Author-DOMM,"Dist::Zilla config suiting my needs"
Web-Request-Role-JSON-1.007,2021-01-01T17:48:08,DOMM,backpan,released,1.007,,Web-Request-Role-JSON,"Make handling JSON easier in Web::Request"
Astro-Montenbruck-1.02-stable,2021-01-01T17:36:27,KRUSHI,backpan,released,0.06,,Astro-Montenbruck,"Lightweight Ephemeris"
SQL-Abstract-More-1.34,2021-01-01T17:24:48,DAMI,backpan,released,1.34,,SQL-Abstract-More,"extension of SQL::Abstract with more constructs and more flexible API"
Acme-STEVEB-0.43,2021-01-01T17:18:48,STEVEB,backpan,released,0.43,1,Acme-STEVEB,"One line description"
Net-FullAuto-1.0000548,2021-01-01T17:18:36,REEDFISH,backpan,released,1.0000548,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Astro-Coord-ECI-TLE-Iridium-0.128_01,2021-01-01T17:09:32,WYANT,backpan,developer,0.128_01,,Astro-Coord-ECI-TLE-Iridium,"Class to compute Iridium Classic flares"
Dist-Zilla-PluginBundle-DOMM-0.900,2021-01-01T16:56:37,DOMM,backpan,released,0.900,1,Dist-Zilla-PluginBundle-DOMM,"Dist::Zilla config suiting my needs"
Astro-App-Satpass2-0.045_01,2021-01-01T15:25:21,WYANT,backpan,developer,0.045_01,,Astro-App-Satpass2,"Predict satellite visibility using Astro::Coord::ECI"
HTML-Make-0.12,2021-01-01T14:48:28,BKB,backpan,released,0.12,,HTML-Make,"A flexible HTML generator"
Template-Nest-0.10,2021-01-01T14:35:33,TOMGRACEY,cpan,released,0.10,,Template-Nest,"manipulate a generic template structure via a perl hash"
Astro-satpass-0.117,2021-01-01T14:17:12,WYANT,cpan,released,0.117,,Astro-satpass,"Classes and app to compute satellite visibility"
Future-0.47,2021-01-01T13:58:57,PEVANS,latest,released,0.47,,Future,"represent an operation awaiting completion"
HTML-Make-0.11,2021-01-01T13:43:32,BKB,backpan,released,0.11,,HTML-Make,"A flexible HTML generator"
App-jupiter-1.03,2021-01-01T12:12:27,SCHROEDER,backpan,released,1.03,,App-jupiter,"an app that serves a river of news as a static page"
JSON-Repair-0.08,2021-01-01T11:22:59,BKB,latest,released,0.08,,JSON-Repair,"reformat JSON to strict compliance"
Graph-0.9716,2021-01-01T06:20:03,ETJ,backpan,released,0.9716,,Graph,"graph data structures and algorithms"
App-MetaCPANUtils-0.003,2021-01-01T04:24:56,PERLANCAR,backpan,released,0.003,,App-MetaCPANUtils,"CLI utilities related to MetaCPAN"
App-MetaCPANUtils-0.002,2021-01-01T04:17:45,PERLANCAR,backpan,released,0.002,,App-MetaCPANUtils,"CLI utilities related to MetaCPAN"
Sah-Schemas-CPAN-0.011,2021-01-01T04:16:18,PERLANCAR,backpan,released,0.011,,Sah-Schemas-CPAN,"Sah schemas related to CPAN"
Perinci-Sub-XCompletionBundle-lcpan-0.002,2021-01-01T04:10:42,PERLANCAR,latest,released,0.002,,Perinci-Sub-XCompletionBundle-lcpan,"Completion stuffs using local CPAN database"
Win32-Console-PatchForRT33513,2021-01-01T03:57:48,KUERBIS,cpan,released,0.002,1,Win32-Console,"Patch for RT33513."
App-DBBrowser-2.256,2021-01-01T03:57:36,KUERBIS,backpan,released,2.256,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
Term-TablePrint-0.124,2021-01-01T03:57:14,KUERBIS,backpan,released,0.124,,Term-TablePrint,"Print a table to the terminal and browse it interactively."
Term-Form-0.529,2021-01-01T03:57:02,KUERBIS,backpan,released,0.529,,Term-Form,"Read lines from STDIN."
Term-Choose-Util-0.122,2021-01-01T03:55:36,KUERBIS,backpan,released,0.122,,Term-Choose-Util,"TUI-related functions for selecting directories, files, numbers and subsets of lists."
Term-Choose-1.713,2021-01-01T03:55:25,KUERBIS,backpan,released,1.713,,Term-Choose,"Choose items from a list interactively."
Date-Holidays-AU-0.25,2021-01-01T02:58:22,DDICK,backpan,released,0.25,,Date-Holidays-AU,"Determine Australian Public Holidays"
JSON-Parse-0.58,2021-01-01T01:02:00,BKB,backpan,released,0.58,,JSON-Parse,"Read JSON into a Perl variable"
Dist-Zilla-Plugin-Sah-Schemas-0.022,2021-01-01T00:06:10,PERLANCAR,backpan,released,0.022,,Dist-Zilla-Plugin-Sah-Schemas,"Plugin to use when building Sah-Schemas-* distribution"
